@relation wicket-1.5.3.0.arff

@attribute CountDeclMethodPrivate numeric
@attribute AvgLineCode numeric
@attribute CountLine numeric
@attribute MaxCyclomatic numeric
@attribute CountDeclMethodDefault numeric
@attribute AvgEssential numeric
@attribute CountDeclClassVariable numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute AvgLine numeric
@attribute CountDeclClassMethod numeric
@attribute AvgLineComment numeric
@attribute AvgCyclomaticModified numeric
@attribute CountDeclFunction numeric
@attribute CountLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute SumCyclomaticModified numeric
@attribute CountLineCodeDecl numeric
@attribute CountDeclMethodProtected numeric
@attribute CountDeclInstanceVariable numeric
@attribute MaxCyclomaticStrict numeric
@attribute CountDeclMethodPublic numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute SumEssential numeric
@attribute CountStmtDecl numeric
@attribute loc numeric
@attribute CountStmtExe numeric
@attribute RatioCommentToCode numeric
@attribute CountLineBlank numeric
@attribute CountStmt numeric
@attribute MaxCyclomaticModified numeric
@attribute CountSemicolon numeric
@attribute AvgLineBlank numeric
@attribute CountDeclInstanceMethod numeric
@attribute AvgCyclomaticStrict numeric
@attribute PercentLackOfCohesion numeric
@attribute MaxInheritanceTree numeric
@attribute CountClassDerived numeric
@attribute CountClassCoupled numeric
@attribute CountClassBase numeric
@attribute CountInput_Max numeric
@attribute CountInput_Mean numeric
@attribute CountInput_Min numeric
@attribute CountOutput_Max numeric
@attribute CountOutput_Mean numeric
@attribute CountOutput_Min numeric
@attribute CountPath_Max numeric
@attribute CountPath_Mean numeric
@attribute CountPath_Min numeric
@attribute MaxNesting_Max numeric
@attribute MaxNesting_Mean numeric
@attribute MaxNesting_Min numeric
@attribute COMM numeric
@attribute ADEV numeric
@attribute DDEV numeric
@attribute Added_lines numeric
@attribute Del_lines numeric
@attribute OWN_LINE numeric
@attribute OWN_COMMIT numeric
@attribute MINOR_COMMIT numeric
@attribute MINOR_LINE numeric
@attribute MAJOR_COMMIT numeric
@attribute MAJOR_LINE numeric
@attribute bug {TRUE,FALSE}

@data
0,12,94,3,0,2,2,6,2,18,0,5,2,3,36,1,3,6,18,2,0,3,1,18,6,5,16,48,10,0.75,10,26,3,19,0,3,2,83,3,1,5,1,9,4.66666666666667,1,6,4.33333333333333,2,3,2.0,1,2,1.4,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,73,1,0,1,1,3,1,12,0,7,1,3,45,1,3,3,10,0,0,1,3,5,3,3,8,22,3,2.05,6,11,1,7,0,3,1,100,3,2,2,1,6,3.6666666666666696,0,7,3.6666666666666696,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.356164383561644,0.0,0,5,0,1,FALSE
0,11,105,4,0,1,2,7,2,18,0,5,2,3,47,1,3,7,16,1,0,4,2,18,7,3,18,44,12,1.07,14,30,4,20,2,3,2,83,3,0,4,1,4,2.3333333333333304,1,9,5.33333333333333,2,5,2.6666666666666696,1,1,0.8,0,0,0,0,0,0,0.9904761904761908,0.0,0,1,0,1,FALSE
4,13,602,22,0,2,3,73,3,20,1,6,3,22,200,4,22,73,93,4,11,22,14,187,73,54,80,343,126,0.58,59,206,22,144,1,21,3,100,3,4,19,2,10,4.63636363636364,1,20,4.9545454545454515,1,193,10.8181818181818,1,2,0.407407407407407,0,7,7,2,204,52,0.312292358803987,0.7142857142857142,0,4,2,1,TRUE
3,8,161,3,0,1,3,16,2,12,0,3,2,9,47,1,9,16,37,0,1,3,6,39,16,11,32,92,20,0.51,22,52,3,37,0,9,2,91,2,5,13,1,43,8.33333333333333,1,12,5.44444444444444,2,4,1.6666666666666698,1,1,0.454545454545455,0,10,10,3,92,159,0.39751552795031103,0.6,0,5,3,1,FALSE
0,5,489,3,1,1,2,51,1,10,0,5,1,35,211,3,35,45,73,0,9,7,34,77,45,41,62,232,61,0.91,50,123,3,78,0,35,1,67,1,21,7,2,19,5.828571428571429,0,8,2.54285714285714,1,4,1.2571428571428602,1,1,0.20512820512820495,0,1,1,1,0,12,0.3640081799591,1.0,0,5,1,0,FALSE
4,10,434,8,1,1,1,38,2,22,0,10,2,16,201,2,16,36,44,1,4,9,10,82,36,16,39,195,60,1.03,38,99,8,63,1,16,2,78,1,1,7,2,11,4.5,1,10,3.875,1,65,5.8125,1,2,0.842105263157895,0,1,1,1,6,11,0.7419354838709681,1.0,0,3,1,1,FALSE
1,15,185,8,0,1,2,17,2,18,0,2,2,8,37,3,8,16,34,1,5,9,6,56,16,8,35,130,37,0.28,18,72,8,54,0,8,2,76,2,0,11,2,6,3.125,1,20,4.5,2,50,7.25,1,1,0.4166666666666671,0,2,2,1,14,3,0.7243243243243241,1.0,0,3,1,2,FALSE
0,8,122,3,0,1,2,8,1,13,0,4,1,6,54,2,6,8,17,1,0,3,5,23,8,8,15,57,11,0.95,11,26,3,17,0,6,1,100,2,0,3,2,9,3.0,0,10,3.3333333333333304,1,3,1.33333333333333,1,1,0.33333333333333304,0,1,1,1,16,9,0.631147540983607,1.0,0,3,1,1,FALSE
2,9,350,6,0,1,2,30,2,16,2,5,2,16,129,1,16,27,47,0,5,8,14,75,27,16,45,176,45,0.73,45,90,6,63,0,14,2,81,1,0,11,1,7,3.375,1,9,3.0,1,16,2.4375,1,2,0.6111111111111109,0,3,3,3,3,26,0.3771428571428571,0.33333333333333304,0,4,3,6,FALSE
1,10,91,4,0,1,0,7,2,13,1,2,2,3,41,1,3,7,19,1,0,4,1,14,7,3,17,42,8,0.98,8,25,4,16,0,2,2,0,3,0,4,1,3,2.3333333333333304,1,6,4.66666666666667,2,4,2.0,1,3,1.5,0,3,3,1,9,7,0.912087912087912,1.0,0,2,1,0,TRUE
0,5,395,4,0,1,0,36,1,8,0,3,1,31,143,1,31,36,86,7,1,4,24,60,36,31,56,213,39,0.67,39,95,4,56,0,31,1,35,3,3,6,1,7,3.7741935483871,1,12,2.09677419354839,0,6,1.2258064516129,1,2,0.22857142857142895,0,2,2,1,143,41,0.6860759493670889,1.0,0,2,1,1,TRUE
0,9,302,27,0,3,0,53,3,13,0,3,3,17,92,1,17,53,43,0,9,27,17,101,53,43,34,190,95,0.48,20,129,27,85,0,17,3,58,1,0,3,1,25,5.29411764705882,0,10,3.17647058823529,1,465,28.2941176470588,1,2,0.315789473684211,0,2,2,1,211,32,0.6567656765676569,1.0,0,2,1,0,TRUE
0,4,50,1,0,1,1,2,1,8,0,4,1,2,30,1,2,2,7,0,0,1,2,3,2,2,7,15,2,2.0,5,9,1,6,0,2,1,100,2,3,0,1,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,192,4,0,1,1,14,1,10,0,5,1,9,104,2,11,14,25,0,5,4,11,19,14,11,21,69,15,1.51,19,36,4,24,0,11,1,100,2,1,2,1,6,2.63636363636364,0,4,1.54545454545455,1,4,1.09090909090909,0,1,0.266666666666667,0,1,1,1,25,4,0.833333333333333,1.0,0,2,1,1,TRUE
0,1,48,1,1,1,0,1,1,16,0,15,1,1,39,1,1,1,4,0,0,1,0,0,1,1,4,6,0,6.5,3,4,1,3,0,1,1,0,0,0,2,0,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.979166666666667,0.0,0,1,0,1,FALSE
0,5,93,1,0,1,1,5,1,9,0,4,1,5,46,1,5,5,16,0,1,1,5,9,5,5,11,36,8,1.28,11,19,1,13,0,5,1,60,3,0,1,1,6,2.4,0,3,2.2,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8817204301075269,0.0,0,2,0,1,FALSE
1,6,149,3,0,1,0,13,1,10,0,3,1,9,62,1,9,13,29,1,1,3,7,26,13,9,24,75,18,0.83,12,42,3,28,0,9,1,77,2,0,5,1,6,2.55555555555556,1,7,2.88888888888889,1,2,1.33333333333333,1,1,0.454545454545455,0,0,0,0,0,0,0.9798657718120808,0.0,0,1,0,2,FALSE
0,4,64,1,0,1,0,5,1,5,0,1,1,5,29,1,5,5,10,0,1,1,5,5,5,5,10,27,5,1.07,8,15,1,9,0,5,1,60,1,1,1,2,2,0.6,0,2,1.2,1,1,1.0,1,2,0.25,0,0,0,0,0,0,0.96875,0.0,0,1,0,2,FALSE
0,6,70,3,0,2,0,6,2,8,0,2,2,3,34,1,3,5,11,0,0,4,3,7,5,5,9,30,7,1.13,6,16,3,10,0,3,2,0,2,0,4,1,3,1.6666666666666698,0,6,3.0,1,3,1.6666666666666698,1,1,0.6,0,0,0,0,0,0,0.957142857142857,0.0,0,1,0,2,FALSE
5,7,449,3,4,1,3,54,1,9,1,1,1,41,118,15,41,54,75,2,3,3,30,105,54,47,72,292,68,0.4,39,140,3,84,0,40,1,88,2,2,8,2,9,2.14634146341463,0,6,1.97560975609756,1,4,1.3170731707317098,1,2,0.245614035087719,0,2,2,1,8,7,0.799107142857143,1.0,0,3,1,0,TRUE
0,7,73,2,0,1,1,4,1,10,0,3,1,3,33,1,3,4,15,1,1,2,2,12,4,3,13,34,8,0.97,6,21,2,16,0,3,1,66,4,0,5,1,3,2.6666666666666696,2,4,3.3333333333333304,2,2,1.33333333333333,1,1,0.6,0,0,0,0,0,0,0.9589041095890408,0.0,0,1,0,1,FALSE
0,4,38,1,0,1,0,1,1,4,0,0,1,1,28,1,1,1,3,0,0,1,1,1,1,1,3,8,1,3.5,2,4,1,2,0,1,1,0,2,0,1,1,2,2.0,2,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.947368421052632,0.0,0,2,0,0,FALSE
0,5,67,1,0,1,1,4,1,7,0,2,1,4,33,1,4,4,12,3,0,1,1,8,4,4,10,27,5,1.22,7,15,1,10,0,4,1,25,3,0,3,1,4,2.75,2,4,2.75,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.91044776119403,0.0,0,2,0,0,FALSE
0,4,69,1,0,1,0,5,1,5,0,1,1,5,31,1,5,5,11,0,2,1,5,6,5,5,11,29,6,1.07,9,17,1,11,0,5,1,40,1,1,1,2,3,1.6,1,3,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.956521739130435,0.0,0,1,0,2,FALSE
0,1,32,1,1,1,0,1,1,6,0,5,1,1,27,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6.75,1,3,1,2,0,1,1,0,0,0,0,0,1,1.0,1,0,0.0,0,1,1.0,1,4,1.0,0,0,0,0,0,0,0.484848484848485,0.0,0,3,0,2,FALSE
0,1,63,1,3,1,0,3,1,7,0,6,1,3,51,1,3,3,6,0,0,1,0,0,3,3,6,7,0,7.29,5,6,1,5,0,3,1,0,0,1,2,0,3,1.33333333333333,0,1,0.33333333333333304,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.453125,0.0,0,4,0,1,FALSE
0,1,56,1,3,1,0,3,1,7,0,6,1,3,42,1,3,3,8,0,0,1,0,0,3,3,8,10,0,4.2,4,8,1,7,0,3,1,0,0,1,3,0,18,11.333333333333302,4,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,56,0,1.0,1.0,0,1,1,0,FALSE
0,1,52,1,3,1,0,3,1,6,0,5,1,3,37,1,3,3,8,0,0,1,0,0,3,3,8,9,0,4.11,6,8,1,7,0,3,1,0,0,3,1,0,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,69,1,0,1,0,4,1,8,0,3,1,4,37,1,4,4,11,0,1,1,4,6,4,4,11,25,5,1.48,7,16,1,11,0,4,1,50,1,0,1,2,4,1.5,0,2,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,31,1,0,1,0,1,1,7,0,6,1,1,25,1,1,1,3,0,0,1,1,0,1,1,3,5,0,5.0,1,3,1,2,0,1,1,0,0,2,0,0,4,4.0,4,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,8,92,4,0,1,0,6,2,16,0,8,2,3,50,1,3,6,13,0,1,4,3,8,6,3,11,35,7,1.43,7,18,4,12,0,3,2,33,1,0,2,2,4,4.0,4,7,3.6666666666666696,2,4,2.0,1,5,1.33333333333333,0,0,0,0,0,0,0.5217391304347829,0.0,0,4,0,3,FALSE
0,7,81,2,0,1,0,5,2,12,0,5,2,3,43,1,3,5,13,0,1,2,3,7,5,3,9,31,7,1.39,7,16,2,10,0,3,2,0,2,0,1,1,7,5.33333333333333,4,4,3.0,2,2,1.6666666666666698,1,1,0.8,0,0,0,0,0,0,0.682926829268293,0.0,0,4,0,1,FALSE
1,17,341,9,0,3,1,35,4,28,0,8,4,8,146,1,8,29,46,4,0,9,3,68,29,22,44,160,48,0.91,35,92,9,61,2,8,4,75,1,4,16,2,10,5.25,2,13,5.75,1,29,7.25,1,4,2.0,0,2,2,1,30,48,0.463343108504399,1.0,0,4,1,5,FALSE
0,1,93,1,2,1,0,2,1,22,0,21,1,2,79,1,2,2,8,0,0,1,0,0,2,2,6,9,0,8.78,5,6,1,5,0,2,1,0,0,2,1,0,1,0.5,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.372340425531915,0.0,0,4,0,2,FALSE
0,9,137,6,0,2,1,11,2,16,0,5,2,5,61,1,5,11,25,0,1,6,5,21,11,10,21,62,14,0.98,14,35,6,23,0,5,2,70,2,0,4,1,6,3.6,1,9,3.0,1,6,2.2,1,4,1.85714285714286,0,1,1,1,138,0,1.0,1.0,0,1,1,0,FALSE
0,14,149,10,0,3,1,13,3,22,0,6,3,4,59,1,4,13,27,0,1,10,4,31,13,11,24,73,18,0.81,17,42,10,30,1,4,3,62,2,0,6,1,6,3.0,1,15,4.5,1,16,4.75,1,5,2.5,0,1,1,1,0,21,0.9127516778523492,1.0,0,2,1,0,FALSE
0,10,95,4,0,2,1,9,2,15,0,4,2,3,41,1,3,7,19,0,0,5,3,13,7,6,15,44,9,0.93,10,24,4,15,1,3,3,100,2,0,3,1,5,3.6666666666666696,1,4,2.6666666666666696,1,4,2.3333333333333304,1,2,1.4,0,0,0,0,0,0,0.863157894736842,0.0,0,2,0,0,FALSE
0,4,34,1,0,1,0,1,1,4,0,0,1,1,21,1,1,1,5,0,0,1,1,1,1,1,5,10,1,2.1,3,6,1,4,0,1,1,0,1,0,0,3,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.7941176470588229,0.0,0,2,0,0,FALSE
0,4,80,1,0,1,1,4,1,9,0,5,1,4,47,1,4,4,11,0,2,1,4,6,4,4,10,25,5,1.88,8,15,1,10,0,4,1,58,1,0,1,1,5,2.25,1,3,1.75,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.765432098765432,0.0,0,2,0,2,FALSE
2,17,296,10,0,2,1,30,3,24,0,5,3,10,87,2,10,29,50,2,4,11,6,77,29,15,49,179,52,0.49,30,101,10,71,1,10,3,75,1,3,14,2,6,3.5,0,14,4.7,1,112,13.6,1,4,1.61538461538462,0,3,3,2,15,19,0.7205387205387209,0.666666666666667,0,3,2,6,FALSE
1,20,197,8,0,1,0,18,4,29,4,7,3,5,62,1,5,16,32,0,0,8,4,51,18,7,30,121,30,0.51,14,60,6,43,1,1,4,0,1,0,10,1,6,4.0,0,17,6.4,1,8,3.6,1,3,1.85714285714286,0,2,2,1,94,32,0.365482233502538,1.0,0,4,1,0,TRUE
0,8,178,2,0,1,1,7,1,23,0,13,1,5,101,1,5,7,31,0,3,2,5,19,7,5,24,62,14,1.63,16,38,2,30,1,5,1,75,2,0,10,2,9,6.0,3,10,5.0,2,2,1.4,1,1,0.5714285714285711,0,1,1,1,6,0,0.915730337078652,1.0,0,2,1,0,FALSE
0,11,113,5,0,1,0,9,2,16,0,3,2,4,40,1,4,9,18,0,3,5,4,21,9,4,18,60,15,0.67,13,33,5,25,1,4,2,50,1,0,1,2,3,1.75,0,5,2.25,1,5,2.25,1,1,0.666666666666667,0,0,0,0,0,0,0.9912280701754392,0.0,0,1,0,1,FALSE
0,4,69,1,0,1,0,4,1,8,0,3,1,4,36,1,4,4,12,0,1,1,4,6,4,4,12,26,5,1.38,7,17,1,12,0,4,1,50,1,0,2,2,3,1.25,0,2,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,7,138,3,0,1,0,14,2,9,0,2,2,9,41,1,9,14,23,0,2,3,9,22,14,9,17,81,18,0.51,16,35,3,21,0,9,2,55,2,0,1,1,6,3.0,1,4,2.3333333333333304,1,2,1.44444444444444,1,1,0.583333333333333,0,1,1,1,14,0,0.876811594202899,1.0,0,2,1,1,FALSE
1,23,116,3,0,1,1,6,2,29,0,6,2,2,52,1,2,4,24,0,0,5,1,37,4,2,23,59,18,0.88,5,41,3,36,0,2,3,50,1,0,8,2,4,3.5,3,15,11.0,7,3,2.0,1,3,1.2,0,1,1,1,12,0,0.957264957264957,1.0,0,1,1,1,FALSE
0,24,70,5,0,1,2,5,5,27,0,3,5,1,33,1,1,5,11,0,0,5,1,15,5,1,11,32,10,1.03,5,21,5,15,0,1,5,50,1,0,1,2,2,2.0,2,7,7.0,7,8,8.0,8,3,3.0,3,0,0,0,0,0,0.8591549295774649,0.0,0,2,0,1,FALSE
0,1,45,1,1,1,0,1,1,11,0,10,1,1,38,1,1,1,4,0,0,1,0,0,1,1,4,5,0,7.6,2,4,1,3,0,1,1,0,0,6,1,0,2,2.0,2,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.41304347826087,0.0,0,4,0,2,FALSE
0,33,95,2,0,1,1,3,2,38,0,3,2,1,42,1,1,2,21,0,0,3,1,29,2,1,20,46,14,0.91,7,34,2,31,2,1,3,0,1,0,8,2,4,4.0,4,21,21.0,21,2,2.0,2,1,1.0,1,1,1,1,12,0,0.947916666666667,1.0,0,2,1,0,FALSE
1,3,77,2,0,1,1,8,1,4,1,1,1,7,32,1,7,8,16,0,0,2,6,4,8,7,11,35,3,0.91,10,14,2,6,0,6,1,85,2,0,0,1,3,0.5714285714285711,0,2,0.7142857142857142,0,1,1.0,1,0,0.0,0,1,1,1,5,0,0.35064935064935104,1.0,0,6,1,2,FALSE
0,4,102,2,0,1,0,10,1,5,0,1,1,9,39,1,9,10,21,0,1,2,9,9,10,9,14,50,9,0.78,13,23,2,13,0,9,1,44,2,0,1,1,8,2.22222222222222,0,3,1.22222222222222,0,1,1.0,1,0,0.0,0,1,1,1,6,3,0.235294117647059,1.0,0,6,1,3,FALSE
1,8,204,4,1,1,5,24,2,9,4,1,2,13,41,4,13,22,48,0,3,5,11,58,22,13,52,144,36,0.28,19,88,4,63,0,9,2,100,4,0,10,2,5,2.6153846153846203,0,13,4.46153846153846,1,4,1.61538461538462,1,3,0.8888888888888891,0,4,4,1,28,23,0.53921568627451,1.0,0,4,1,1,TRUE
0,4,94,1,0,1,1,4,1,13,0,8,1,4,57,1,4,4,16,0,0,1,4,5,4,4,14,30,4,1.9,7,18,1,13,0,4,1,100,4,0,6,1,4,3.25,1,3,2.75,2,1,1.0,1,0,0.0,0,5,5,2,33,14,0.51063829787234,0.8,0,3,2,3,FALSE
0,0,29,1,0,0,0,2,0,0,0,0,0,0,22,1,2,2,4,0,2,1,2,0,2,2,2,5,0,4.4,2,2,1,1,0,2,0,100,1,0,0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,14,282,5,0,1,1,23,2,17,0,2,2,11,68,3,11,23,54,4,1,5,7,77,23,13,49,197,50,0.35,17,99,5,71,0,11,2,70,2,0,5,2,9,2.90909090909091,0,11,3.90909090909091,1,5,2.09090909090909,1,4,1.625,0,5,5,2,300,18,0.7836879432624109,0.6,0,2,2,0,TRUE
2,7,884,7,0,1,4,80,2,13,2,5,2,48,403,2,48,80,111,5,13,7,41,146,80,54,110,405,110,1.0,76,220,7,139,0,46,2,100,2,1,22,3,79,8.5,0,13,3.1041666666666696,0,10,1.7708333333333302,1,4,0.634615384615385,0,7,7,3,50,9,0.298642533936652,0.42857142857142894,0,6,3,6,FALSE
4,21,264,7,0,2,1,30,4,28,0,5,4,7,67,1,7,27,37,0,2,8,3,72,27,15,35,171,46,0.39,26,81,7,55,1,7,4,85,1,0,7,2,7,4.142857142857141,2,7,4.71428571428571,1,11,4.42857142857143,2,4,1.85714285714286,0,2,2,2,79,13,0.271698113207547,0.5,0,5,2,4,FALSE
1,9,419,5,1,1,2,47,2,14,0,4,2,22,137,2,22,46,79,3,3,5,17,91,46,22,75,242,60,0.57,40,135,5,86,0,22,2,92,1,0,9,3,9,2.5,0,10,3.31818181818182,0,8,2.2272727272727297,1,3,1.16,0,2,2,2,39,13,0.5285714285714289,0.5,0,3,2,1,FALSE
0,1,183,1,14,1,0,14,1,9,0,8,1,14,137,2,14,14,23,0,0,1,0,0,14,14,23,27,0,5.07,19,23,1,21,0,14,1,0,0,2,3,0,5,1.7857142857142905,0,1,0.3571428571428571,0,1,1.0,1,0,0.0,0,1,1,1,36,0,0.278688524590164,1.0,0,6,1,3,FALSE
0,7,46,1,0,1,0,2,1,7,0,0,1,2,25,2,2,2,6,0,0,1,2,4,2,2,5,17,2,1.47,4,7,1,4,0,2,1,0,2,0,2,2,2,1.5,1,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,46,0,1.0,1.0,0,1,1,0,FALSE
1,5,183,2,0,1,0,17,1,9,0,3,1,13,72,1,13,17,27,0,6,2,12,27,17,13,27,87,23,0.83,24,50,2,32,0,13,1,84,4,0,5,2,4,1.23076923076923,1,2,1.46153846153846,1,2,1.3076923076923102,1,2,0.470588235294118,0,0,0,0,0,0,0.994535519125683,0.0,0,1,0,1,FALSE
0,4,167,1,0,1,0,14,1,6,0,2,1,14,77,1,14,14,24,0,7,1,14,21,14,14,24,68,14,1.13,22,38,1,23,0,14,1,85,1,0,0,2,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.994011976047904,0.0,0,1,0,1,FALSE
0,4,89,1,0,1,0,6,1,6,0,2,1,6,45,1,6,6,14,0,3,1,6,9,6,6,13,34,6,1.32,10,19,1,12,0,6,1,66,1,0,4,2,1,1.0,1,2,1.16666666666667,1,1,1.0,1,0,0.0,0,2,2,1,26,7,0.7752808988764051,1.0,0,2,1,1,FALSE
0,7,151,5,0,1,0,17,2,10,0,3,2,8,54,1,8,16,29,0,3,6,8,24,16,8,30,82,21,0.66,15,51,5,34,0,8,2,70,1,0,10,2,4,1.625,0,5,2.625,1,9,2.5,1,1,0.5,0,1,1,1,30,0,0.43046357615894,1.0,0,3,1,0,FALSE
0,4,219,2,0,1,0,20,1,7,0,3,1,19,94,1,19,20,33,0,9,2,19,28,20,19,33,96,21,0.98,29,54,2,33,0,19,1,89,1,0,2,2,1,1.0,1,3,1.1578947368421102,1,2,1.05263157894737,1,1,0.14285714285714302,0,1,1,1,0,19,0.995433789954338,1.0,0,1,1,1,FALSE
0,4,74,1,0,1,0,4,1,7,0,3,1,4,40,1,4,4,12,0,2,1,4,6,4,4,12,26,4,1.54,8,16,1,11,0,4,1,50,1,0,2,2,2,1.25,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.9864864864864872,0.0,0,1,0,1,TRUE
0,5,209,2,0,1,0,17,1,8,0,3,1,14,93,1,14,17,32,0,7,2,14,28,17,14,31,92,21,1.01,24,52,2,34,0,14,1,85,1,0,6,2,2,1.07142857142857,1,2,1.21428571428571,1,2,1.21428571428571,1,1,0.3125,0,0,0,0,0,0,0.9760765550239228,0.0,0,1,0,2,FALSE
0,4,86,1,0,1,0,6,1,7,0,3,1,6,44,1,6,6,12,0,3,1,6,8,6,6,12,32,6,1.38,10,18,1,11,0,6,1,66,1,0,0,2,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.988372093023256,0.0,0,1,0,1,FALSE
0,5,520,3,0,1,0,46,1,10,0,4,1,35,194,1,35,45,101,0,18,4,35,85,45,35,101,266,65,0.73,60,166,3,120,0,35,1,94,1,0,35,2,9,1.5142857142857098,1,9,1.91428571428571,1,3,1.28571428571429,1,2,0.378378378378378,0,9,9,4,99,26,0.728846153846154,0.444444444444444,0,4,4,1,FALSE
0,5,169,2,0,1,0,15,1,8,0,3,1,11,72,2,11,15,28,0,5,2,11,23,15,11,27,81,19,0.89,16,46,2,30,0,11,1,80,1,0,6,2,2,1.09090909090909,1,3,1.45454545454545,1,2,1.3636363636363602,1,1,0.42857142857142894,0,0,0,0,0,0,0.994082840236686,0.0,0,1,0,1,FALSE
0,6,62,2,0,1,0,3,2,11,0,4,2,2,35,1,2,3,11,0,0,2,2,4,3,2,9,22,3,1.59,5,12,2,8,1,2,2,0,1,0,2,2,0,0.0,0,4,2.0,0,2,1.5,1,1,0.75,0,1,1,1,13,5,0.7741935483870971,1.0,0,2,1,1,FALSE
0,6,135,5,0,1,3,16,1,6,0,0,1,11,24,1,11,16,29,0,5,5,11,31,16,13,29,88,20,0.27,23,49,5,32,0,11,1,88,1,0,5,2,2,1.18181818181818,1,8,1.81818181818182,1,7,1.6363636363636398,1,2,0.538461538461538,0,6,6,1,160,25,1.0,1.0,0,1,1,0,FALSE
0,1,135,1,12,1,0,12,1,6,0,5,1,12,102,1,12,12,18,0,0,1,0,0,12,12,18,20,0,5.1,13,18,1,17,0,12,1,0,0,1,2,0,9,1.9166666666666696,0,1,0.5,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.444444444444444,0.0,0,5,0,2,FALSE
0,1,145,1,7,1,0,14,1,7,0,6,1,14,113,1,14,14,16,0,0,1,7,0,14,14,16,18,0,6.28,14,16,1,15,0,14,1,0,0,1,0,0,11,3.21428571428571,1,1,0.5,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.262068965517241,0.0,0,5,0,5,FALSE
0,0,145,1,7,1,4,11,1,4,0,3,1,7,96,4,11,11,25,0,5,1,4,8,11,11,17,34,1,2.82,15,18,1,13,0,11,1,100,3,1,3,1,4,1.09090909090909,0,2,0.818181818181818,0,1,0.6363636363636359,0,0,0.0,0,2,2,1,34,7,0.413793103448276,1.0,0,5,1,3,FALSE
0,1,78,1,2,1,0,6,1,7,0,6,1,6,57,1,6,6,11,0,0,1,4,0,6,6,11,13,0,4.38,8,11,1,10,0,6,1,0,1,1,2,1,9,2.5,0,1,0.5,0,1,1.0,1,0,0.0,0,1,1,1,14,0,0.32051282051282104,1.0,0,5,1,2,FALSE
0,1,172,1,18,1,0,18,1,6,0,5,1,18,130,1,18,18,21,0,0,1,0,0,18,18,21,23,0,5.65,19,21,1,20,0,18,1,0,0,1,1,0,13,3.38888888888889,0,1,0.5,0,1,1.0,1,0,0.0,0,2,2,2,3,19,0.3313953488372089,0.5,0,5,2,4,FALSE
0,1,57,1,4,1,0,4,1,5,0,4,1,4,40,1,4,4,8,0,0,1,0,0,4,4,8,9,0,4.44,8,8,1,7,0,4,1,0,0,1,1,0,3,2.0,1,1,0.5,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.31034482758620696,0.0,0,5,0,1,TRUE
0,0,294,1,14,1,0,16,1,9,0,8,1,14,245,2,16,16,26,0,3,1,2,0,16,16,23,29,0,8.45,20,23,1,21,0,16,1,100,1,1,4,1,12,2.4375,0,1,0.5625,0,1,0.875,0,0,0.0,0,0,0,0,0,0,0.23469387755102,0.0,0,6,0,3,FALSE
