File,CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
contrib/analyzers/common/src/java/org/apache/lucene/analysis/miscellaneous/StemmerOverrideFilter.java,0,10,70,4,0,1,0,6,3,14,0,4,3,2,29,1,2,6,18,0,3,4,2,14,6,2,16,35,9,0.83,7,25,4,19,0,2,3,33,4,0,4,1,6,5,4,9,6.5,4,4,2.5,1,3,2.25,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ngram/EdgeNGramTokenFilter.java,0,6,153,7,0,2,3,22,2,8,1,1,2,8,45,4,10,21,38,0,11,8,10,45,21,17,30,91,36,0.49,19,66,7,48,0,9,3,75,4,2,3,1,15,3.7,0,13,3.1,1,8,2.4,0,3,0.9375,0,0,0,0,0,0,0.614379085,0,0,4,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ngram/EdgeNGramTokenizer.java,1,4,229,5,0,1,3,26,2,8,1,3,2,15,86,4,17,26,51,0,11,5,16,55,26,21,41,115,44,0.75,29,85,5,62,0,16,2,88,4,2,4,1,11,3.588235294,0,13,2.764705882,1,8,1.705882353,0,1,0.272727273,0,0,0,0,0,0,0.454148472,0,0,3,0,5,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ngram/NGramTokenFilter.java,0,11,106,6,0,2,2,11,3,14,0,3,3,4,32,1,4,11,23,0,9,6,4,34,11,9,21,65,29,0.49,11,50,6,38,0,4,3,68,4,0,2,1,13,6.5,0,14,5.5,2,8,3.5,1,3,1.666666667,0,0,0,0,0,0,0.547169811,0,0,3,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ngram/NGramTokenizer.java,1,6,147,5,0,1,2,15,2,10,0,3,2,9,50,1,9,15,34,0,9,5,8,46,15,12,30,85,37,0.59,17,67,5,51,0,9,2,82,4,0,3,1,12,4.666666667,1,14,3.666666667,1,8,2.111111111,1,2,0.636363636,0,0,0,0,0,0,0.496598639,0,0,3,0,3,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java,0,6,268,5,0,1,3,19,2,12,1,6,2,12,121,2,12,19,59,1,4,5,11,59,19,12,49,130,45,0.93,24,94,5,72,0,11,2,79,3,0,16,1,10,3.416666667,1,12,3.666666667,1,6,1.666666667,1,3,0.75,0,0,0,0,0,0,0.28358209,0,0,5,0,3,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchStemFilter.java,0,5,139,4,0,1,0,16,2,8,0,3,2,8,64,1,8,13,32,0,4,7,8,25,13,8,27,62,18,1.03,14,45,4,31,0,8,2,68,4,0,3,1,5,2.875,1,9,2.875,1,4,1.625,1,3,1.1,0,0,0,0,0,0,0.314285714,0,0,5,0,3,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchStemmer.java,16,15,409,12,1,2,0,114,4,18,0,2,4,18,86,1,18,63,51,0,5,18,1,204,79,40,54,290,138,0.3,34,192,11,129,0,18,6,86,1,0,0,1,7,3.388888889,2,21,5.333333333,1,24,4.777777778,1,3,1.5,0,0,0,0,0,0,0.843520782,0,0,1,0,6,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/no/NorwegianAnalyzer.java,0,5,132,2,0,1,2,6,1,11,1,6,1,5,60,2,5,6,33,1,1,2,4,20,6,5,30,59,14,1.02,13,44,2,35,0,4,1,80,4,0,13,1,5,3.8,2,8,3.6,1,2,1.2,1,1,0.444444444,0,0,0,0,0,0,0.901515152,0,0,2,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/path/PathHierarchyTokenizer.java,0,11,150,8,0,2,2,14,2,11,0,0,2,7,34,1,7,14,31,0,8,8,7,62,14,11,28,102,50,0.33,14,78,8,63,0,7,2,70,4,0,3,1,10,5.571428571,2,15,4.714285714,1,24,4.285714286,1,3,1.2,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/AbstractEncoder.java,0,3,31,1,0,1,0,1,1,3,0,0,1,1,20,1,1,1,4,0,0,1,1,1,1,1,4,7,1,2.86,4,5,1,3,0,1,1,0,1,3,1,2,2,2,2,2,2,2,1,1,1,3,0.75,0,0,0,0,0,0,0.548387097,0,0,2,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/DelimitedPayloadTokenFilter.java,0,10,70,4,0,3,1,5,3,10,0,1,3,2,30,1,2,5,17,0,4,4,2,17,5,5,17,34,13,0.88,7,30,4,24,0,2,3,40,4,0,3,1,11,9.5,8,7,5.5,4,4,2.5,1,3,2.25,0,0,0,0,0,0,0.757142857,0,0,3,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/FloatEncoder.java,0,7,37,1,0,1,0,1,1,7,0,1,1,1,23,1,1,1,7,0,0,1,1,5,1,1,7,11,2,2.09,4,9,1,7,0,1,1,0,2,0,2,2,3,3,3,5,5,5,1,1,1,0,0,0,0,0,0,0,0,0.972972973,0,0,1,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/IdentityEncoder.java,0,5,59,2,0,1,0,4,1,6,0,0,1,3,23,1,3,4,14,0,2,2,3,11,4,3,13,26,6,0.88,10,19,2,14,0,3,1,50,2,0,1,2,4,2.666666667,1,11,5.333333333,1,2,1.333333333,1,1,0.6,0,0,0,0,0,0,0.745762712,0,0,2,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/IntegerEncoder.java,0,7,37,1,0,1,0,1,1,7,0,1,1,1,23,1,1,1,8,0,0,1,1,5,1,1,8,11,2,2.09,4,10,1,8,0,1,1,0,2,0,3,2,3,3,3,5,5,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/NumericPayloadTokenFilter.java,0,7,58,3,0,1,0,4,2,7,0,0,2,2,21,1,2,4,15,0,4,3,2,11,4,2,14,28,8,0.75,9,22,3,17,0,2,2,25,4,0,4,1,6,5.5,5,6,5.5,5,3,2,1,2,1.5,0,0,0,0,0,0,0.75862069,0,0,3,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/PayloadEncoder.java,0,1,40,1,2,1,0,2,1,4,0,3,1,2,29,1,2,2,5,0,0,1,0,0,2,2,5,6,0,4.83,5,5,1,4,0,2,1,0,0,4,1,0,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.95,0,0,2,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/PayloadHelper.java,0,3,74,1,0,1,0,7,1,6,7,2,1,7,35,1,7,7,9,0,0,1,7,12,7,7,9,29,11,1.21,10,20,1,12,0,0,1,0,1,0,0,1,6,4.428571429,3,3,2.142857143,1,1,1,1,0,0,0,0,0,0,0,0,0.972972973,0,0,1,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/TokenOffsetPayloadTokenFilter.java,0,7,55,2,0,1,0,3,2,7,0,0,2,2,22,1,2,3,15,0,2,2,2,12,3,2,14,26,7,0.85,7,21,2,17,0,2,2,50,4,0,4,1,4,3.5,3,7,4.5,2,2,1.5,1,1,0.75,0,0,0,0,0,0,0.714285714,0,0,3,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/TypeAsPayloadTokenFilter.java,0,7,55,3,0,1,0,5,2,7,0,0,2,2,22,1,2,4,14,0,2,4,2,10,4,2,13,25,6,0.88,8,19,3,14,0,2,3,50,4,0,3,1,4,3.5,3,7,4.5,2,3,2,1,2,1.5,0,0,0,0,0,0,0.732142857,0,0,3,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/position/PositionFilter.java,0,5,82,3,0,1,0,6,2,9,0,3,2,4,36,1,4,6,15,0,3,3,4,16,6,4,13,35,11,1.03,11,24,3,17,0,4,2,58,4,0,1,1,5,3.5,1,4,2.75,2,3,1.5,1,2,1.142857143,0,0,0,0,0,0,0.829268293,0,0,2,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/pt/PortugueseAnalyzer.java,0,5,131,2,0,1,2,6,1,11,1,6,1,5,60,2,5,6,33,1,1,2,4,20,6,5,30,59,14,1.02,12,44,2,35,0,4,1,80,4,0,13,1,5,3.8,2,8,3.6,1,2,1.2,1,5,0.888888889,0,0,0,0,0,0,0.900763359,0,0,2,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/pt/PortugueseLightStemFilter.java,0,7,58,3,0,1,0,4,2,7,0,0,2,2,25,1,2,4,15,0,3,3,2,11,4,2,14,27,6,0.93,6,20,3,15,0,2,2,50,4,0,3,1,4,3.5,3,7,4.5,2,3,2,1,2,1.5,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/pt/PortugueseLightStemmer.java,2,40,206,31,0,7,0,73,18,46,0,0,9,3,56,1,3,26,6,0,0,32,1,99,53,20,7,124,75,0.45,26,82,11,55,6,3,24,0,1,0,1,1,3,3,3,4,3.333333333,3,49,25.33333333,8,2,2,2,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/pt/PortugueseMinimalStemFilter.java,0,7,58,3,0,1,0,4,2,7,0,0,2,2,25,1,2,4,15,0,3,3,2,11,4,2,14,27,6,0.93,6,20,3,15,0,2,2,50,4,0,3,1,4,3.5,3,7,4.5,2,3,2,1,2,1.5,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/pt/PortugueseMinimalStemmer.java,0,3,39,1,0,1,1,1,1,3,0,0,1,1,27,1,1,1,5,0,0,1,1,2,1,1,4,8,1,3.38,4,5,1,3,0,1,1,0,2,0,1,1,4,4,4,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/pt/PortugueseStemFilter.java,0,7,60,3,0,1,0,4,2,8,0,0,2,2,26,1,2,4,16,0,3,3,2,12,4,2,15,28,6,0.93,6,21,3,16,0,2,2,50,4,0,3,1,4,3.5,3,7,4.5,2,3,2,1,2,1.5,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/pt/PortugueseStemmer.java,0,48,102,31,0,1,7,31,31,60,0,8,5,1,30,1,1,5,8,0,1,31,1,50,31,1,8,63,38,0.48,11,46,5,40,6,1,31,12,2,0,1,1,11,11,11,3,3,3,30,30,30,2,2,2,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/pt/RSLPStemmerBase.java,5,11,345,8,0,2,4,52,3,13,6,1,3,15,103,5,15,48,73,1,9,8,9,118,48,29,74,209,95,0.49,33,169,8,115,0,9,3,83,2,3,4,1,9,5.333333333,2,15,5.466666667,2,16,4.4,1,5,1.952380952,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/query/QueryAutoStopWordAnalyzer.java,0,12,285,6,0,1,1,27,3,20,0,8,3,10,119,2,10,27,59,0,5,6,10,83,27,13,58,144,53,0.83,22,111,6,86,0,10,3,70,2,0,9,1,8,4.7,2,14,6.1,2,18,4.4,1,3,1.428571429,0,0,0,0,0,0,0.578947368,0,0,3,0,2,FALSE,0,TRUE,1
contrib/analyzers/common/src/java/org/apache/lucene/analysis/reverse/ReverseStringFilter.java,1,8,327,10,0,1,5,32,2,16,9,8,2,14,162,1,14,27,54,0,3,15,13,84,27,18,44,142,62,1.14,23,106,10,79,0,5,2,92,4,0,2,1,11,4.428571429,2,8,2.357142857,1,13,2.142857143,1,3,0.882352941,0,0,0,0,0,0,0.602446483,0,0,3,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ro/RomanianAnalyzer.java,0,5,135,2,0,1,3,6,1,11,1,6,1,5,64,2,5,6,33,1,1,2,4,21,6,5,30,59,14,1.08,12,44,2,35,0,4,1,86,4,0,13,1,5,3.8,2,8,3.6,1,2,1.2,1,1,0.444444444,0,0,0,0,0,0,0.903703704,0,0,2,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ru/RussianAnalyzer.java,0,6,194,4,0,1,4,11,2,12,1,6,2,7,81,2,7,11,56,1,1,4,6,44,11,7,37,97,21,0.84,16,58,4,45,0,6,2,90,4,0,15,1,6,3.714285714,2,11,4,1,4,1.428571429,1,3,0.818181818,0,0,0,0,0,0,0.453608247,0,0,3,0,6,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ru/RussianLetterTokenizer.java,0,3,132,1,0,1,2,9,1,10,0,7,1,7,85,1,7,7,23,1,0,3,6,9,7,7,18,39,7,2.18,11,25,1,17,0,7,1,85,5,0,2,1,4,2.571428571,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.643939394,0,0,3,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ru/RussianLightStemFilter.java,0,7,58,3,0,1,0,4,2,7,0,0,2,2,25,1,2,4,15,0,3,3,2,11,4,2,14,27,6,0.93,6,20,3,15,0,2,2,50,4,0,3,1,4,3.5,3,7,4.5,2,3,2,1,2,1.5,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ru/RussianLightStemmer.java,2,27,153,14,0,4,0,68,7,28,0,0,4,3,56,1,3,11,6,0,0,61,1,73,21,12,6,85,18,0.66,12,24,6,12,1,3,23,0,1,0,1,1,3,3,3,3,2,1,6,4,1,3,2.2,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ru/RussianLowerCaseFilter.java,0,9,57,3,0,1,0,4,2,9,0,0,2,2,22,1,2,4,14,0,1,3,2,10,4,2,13,30,7,0.73,6,20,3,15,0,2,2,50,4,0,1,1,2,1.5,1,5,3.5,2,3,2,1,2,1.5,0,0,0,0,0,0,0.877192982,0,0,2,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ru/RussianStemFilter.java,0,8,93,4,0,1,0,8,2,10,0,2,2,3,46,1,3,7,21,0,3,5,3,15,7,3,19,43,9,1.07,8,28,4,20,0,3,3,55,4,0,3,1,4,2.666666667,1,8,3.666666667,1,4,2.333333333,1,3,2,0,0,0,0,0,0,0.462365591,0,0,5,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ru/RussianStemmer.java,16,11,600,9,0,2,36,56,3,17,1,5,3,19,149,1,19,48,221,0,2,13,3,281,48,34,72,419,94,0.36,39,166,9,117,0,18,3,96,1,0,0,1,8,4.052631579,1,14,3.631578947,1,46,4.842105263,1,3,1.142857143,0,0,0,0,0,0,0.855,0,0,3,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/shingle/ShingleAnalyzerWrapper.java,0,5,218,3,0,1,0,24,1,8,0,3,1,17,74,2,17,24,40,0,8,3,17,64,24,17,38,121,52,0.61,23,90,3,65,0,17,1,75,2,0,5,1,10,4.294117647,1,13,2.941176471,1,4,1.411764706,1,6,0.714285714,0,0,0,0,0,0,0.495412844,0,0,4,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/shingle/ShingleFilter.java,2,10,537,11,0,1,5,61,3,16,0,6,3,21,227,3,21,53,77,0,25,15,19,164,53,25,74,264,119,0.86,50,193,11,140,0,21,3,85,4,0,6,1,14,5.619047619,2,25,4.380952381,1,62,5.619047619,1,4,0.92,0,0,0,0,0,0,0.370577281,0,0,4,0,3,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/shingle/ShingleMatrixFilter.java,7,7,1058,21,0,1,7,126,2,11,0,2,2,65,331,10,65,112,175,0,35,27,58,295,114,79,174,546,234,0.61,183,408,21,286,1,65,2,86,3,3,15,2,16,2.846153846,0,28,3.630769231,0,72,2.784615385,1,6,0.539473684,0,0,0,0,0,0,0.867674858,0,0,1,0,6,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/sinks/DateRecognizerSinkFilter.java,0,6,68,4,0,2,1,6,2,8,0,1,2,3,26,1,3,6,16,0,2,4,3,11,6,5,15,32,8,0.81,11,23,4,16,0,3,2,66,2,0,2,1,4,2.333333333,0,5,3.333333333,2,6,2.666666667,1,2,1.333333333,0,0,0,0,0,0,0.838235294,0,0,3,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/sinks/TokenRangeSinkFilter.java,0,5,56,2,0,1,0,5,1,5,0,0,1,3,20,1,3,4,13,0,3,3,3,9,4,3,11,28,8,0.71,8,19,2,13,0,3,2,33,2,0,1,1,3,2,0,3,2,1,2,1.333333333,1,2,1.2,0,0,0,0,0,0,0.964285714,0,0,1,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/sinks/TokenTypeSinkFilter.java,0,4,42,2,0,1,0,3,2,5,0,0,2,2,17,1,2,3,10,0,2,2,2,4,3,2,9,18,4,0.94,7,13,2,9,0,2,2,25,2,0,2,1,4,3,2,5,3.5,2,2,1.5,1,1,0.75,0,0,0,0,0,0,0.928571429,0,0,1,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/snowball/SnowballAnalyzer.java,0,10,129,4,0,1,0,16,2,13,0,3,2,5,47,2,5,11,28,0,5,8,5,38,11,5,23,72,29,0.65,10,52,4,39,0,5,3,33,2,0,12,1,9,5.6,3,14,7.2,3,8,3.2,1,3,1.111111111,0,0,0,0,0,0,0.317829457,0,0,5,0,5,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/snowball/SnowballFilter.java,0,10,94,4,0,1,0,7,2,14,0,3,2,3,40,1,3,7,22,0,3,4,3,25,7,3,21,47,15,0.85,9,36,4,28,0,3,2,44,4,0,3,1,24,12,5,11,6.666666667,3,4,2.333333333,1,3,2,0,0,0,0,0,0,0.361702128,0,0,6,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/sv/SwedishAnalyzer.java,0,5,131,2,0,1,2,6,1,11,1,6,1,5,60,2,5,6,33,1,1,2,4,20,6,5,30,59,14,1.02,12,44,2,35,0,4,1,80,4,0,13,1,5,3.8,2,8,3.6,1,2,1.2,1,2,0.555555556,0,0,0,0,0,0,0.900763359,0,0,2,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/sv/SwedishLightStemFilter.java,0,7,58,3,0,1,0,4,2,7,0,0,2,2,25,1,2,4,15,0,3,3,2,11,4,2,14,27,6,0.93,6,20,3,15,0,2,2,50,4,0,3,1,4,3.5,3,7,4.5,2,3,2,1,2,1.5,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/sv/SwedishLightStemmer.java,0,39,111,11,0,7,0,31,11,45,0,0,8,1,56,1,1,8,4,0,0,31,1,36,11,7,4,43,14,1.3,12,18,8,9,6,1,31,0,1,0,1,1,3,3,3,2,2,2,14,14,14,2,2,2,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/th/ThaiAnalyzer.java,0,6,68,2,0,1,0,3,2,11,0,5,2,2,32,1,2,3,21,1,1,2,1,8,3,2,19,30,5,1.07,6,24,2,20,0,2,2,0,3,0,10,1,8,6,4,8,5,2,2,1.5,1,3,1.2,0,0,0,0,0,0,0.441176471,0,0,4,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/th/ThaiWordFilter.java,0,13,143,8,0,2,2,14,3,16,0,1,3,4,39,1,4,13,38,0,10,9,4,51,13,9,34,88,37,0.44,16,71,8,58,1,4,4,72,4,0,5,1,17,6.5,0,22,7.75,2,14,4.5,1,3,1.666666667,0,0,0,0,0,0,0.461538462,0,0,4,0,0,FALSE,0,TRUE,1
contrib/analyzers/common/src/java/org/apache/lucene/analysis/tr/TurkishAnalyzer.java,0,5,134,2,0,1,3,6,1,11,1,6,1,5,64,2,5,6,32,1,1,2,4,21,6,5,29,58,14,1.1,12,43,2,34,0,4,1,86,4,0,13,1,5,3.8,2,8,3.6,1,2,1.2,1,5,0.888888889,0,0,0,0,0,0,0.910447761,0,0,2,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/tr/TurkishLowerCaseFilter.java,2,12,124,7,0,2,4,16,4,19,0,5,3,4,45,1,4,13,21,0,1,9,2,43,14,7,22,64,28,0.7,16,50,6,38,1,4,4,70,4,0,1,1,8,5.75,4,11,4.75,2,7,3.5,1,5,3,0,0,0,0,0,0,0.959677419,0,0,1,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/util/StemmerUtil.java,0,7,108,4,0,3,0,16,3,16,5,8,3,5,59,1,5,16,10,0,0,4,5,27,16,14,14,40,28,1.48,9,42,4,25,0,0,3,0,1,0,0,1,25,11,5,3,2.2,1,4,3.2,2,2,1.75,1,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/wikipedia/WikipediaTokenizer.java,5,9,323,6,0,1,33,31,2,13,0,3,2,13,97,1,13,24,94,0,9,9,8,145,24,15,91,201,67,0.48,25,158,6,133,0,13,2,93,4,0,8,1,12,5.538461538,1,21,6.615384615,2,6,2.153846154,1,4,0.8125,0,0,0,0,0,0,0.558641975,0,0,4,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/wikipedia/WikipediaTokenizerImpl.java,11,15,999,103,4,5,46,148,5,20,9,4,2,27,210,1,27,58,157,0,19,104,12,547,147,129,145,702,291,0.3,108,436,14,382,0,18,5,94,1,0,2,1,50,4.925925926,1,15,3.074074074,0,2351,88.92592593,1,4,0.931034483,0,0,0,0,0,0,0.834834835,0,0,2,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/Among.java,0,18,64,3,0,1,1,3,3,18,0,0,3,1,31,1,1,3,13,0,6,3,1,14,3,1,11,29,10,1.07,10,21,3,18,0,1,3,0,1,0,1,1,7,7,7,11,11,11,3,3,3,4,2.5,2,0,0,0,0,0,0.46875,0,0,3,0,2,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/ext/ArmenianStemmer.java,7,22,516,18,0,5,7,52,5,27,0,4,5,10,54,1,10,48,226,0,2,18,3,337,52,47,35,436,127,0.12,26,162,18,123,0,10,5,87,2,0,1,1,4,2.7,0,8,4.2,1,625,68.1,1,9,2.153846154,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/ext/BasqueStemmer.java,8,34,939,44,0,7,6,96,9,42,0,8,7,11,93,1,11,79,459,0,3,44,3,677,96,81,36,820,214,0.11,26,250,44,189,0,11,9,86,2,0,1,1,5,3,0,9,4.363636364,1,1.00E+07,909097.9091,1,8,2.769230769,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/ext/CatalanStemmer.java,9,29,1069,19,0,7,8,90,8,38,0,8,6,12,107,1,12,67,596,0,2,19,3,801,90,82,39,934,201,0.11,29,240,18,185,0,12,8,90,2,0,1,1,6,3.083333333,0,9,4.75,1,625,63.41666667,1,4,2.142857143,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/ext/DanishStemmer.java,6,38,423,12,0,7,2,51,7,49,0,10,7,7,79,1,7,46,81,0,6,13,1,222,50,48,40,327,163,0.24,17,203,12,166,0,7,7,71,2,0,1,1,7,5.714285714,3,10,7.571428571,4,32,14.71428571,1,3,2,0,0,0,0,0,0,0.770685579,0,0,2,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/ext/DutchStemmer.java,10,53,837,49,0,10,3,130,12,68,0,14,10,11,168,1,11,113,87,0,9,49,1,421,130,114,55,645,339,0.26,25,394,41,307,0,11,12,83,2,0,1,1,11,5,3,14,6.363636364,1,1966080,178884.7273,1,7,3.230769231,0,0,0,0,0,0,0.996415771,0,0,1,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/ext/EnglishStemmer.java,16,51,1314,30,0,11,3,206,12,66,0,15,9,17,260,1,17,158,192,0,14,31,1,718,204,180,82,1019,502,0.26,36,584,30,470,0,17,12,89,2,0,1,1,8,5,3,15,6.882352941,1,8192,571.2941176,1,6,3.263157895,0,0,0,0,0,0,0.700913242,0,0,2,0,0,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/ext/FinnishStemmer.java,12,53,1034,28,0,10,4,140,11,67,0,14,9,13,188,1,13,121,169,0,14,28,1,551,140,127,81,814,409,0.23,32,490,23,395,0,13,11,85,2,0,1,1,9,5.461538462,1,13,7.384615385,1,5633,491.0769231,1,5,2.733333333,0,0,0,0,0,0,0.981624758,0,0,1,0,1,FALSE,0,FALSE,0
contrib/analyzers/common/src/java/org/tartarus/snowball/ext/FrenchStemmer.java,13,71,1501,78,0,14,2,219,16,92,0,21,13,14,305,1,14,185,224,0,12,78,1,841,219,189,80,1167,598,0.26,30,678,56,548,0,14,16,86,2,0,1,1,7,4.785714286,3,16,7,1,1.00E+05,7450.642857,1,9,4.0625,0,0,0,0,0,0,0.784810127,0,0,2,0,0,FALSE,0,FALSE,0
