@relation mahout-0.6.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
1.0,1,3.27290559532006,3.96900162987599,1,0.0,1,5.0,0,0,0,1,1,1,1,0,1,3,9,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,3,0,0,7,0,7,FALSE
2.0,2,3.4056390622295694,4.580307540581809,0,0.0,2,11.0,0,0,0,1,1,1,1,1,0,3,13,10,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,4,0,0,6,0,6,FALSE
3.0,3,3.27290559532006,3.93624341298306,0,0.0,3,12.0,0,0,0,1,1,1,1,1,0,3,16,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,3,0,0,4,0,4,FALSE
3.0,4,3.47717523343562,4.63834085587093,1,1.4142135623731005,9,15.0,3,3,0,3,3,3,3,0,3,2,50,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.23076923076923,2,3.88534436999759,4.21006751353011,10,0.421325044234743,16,4.38461538461539,6,6,0,13,13,13,13,1,12,10,76,43,0,1,0,7,0,7,13,0,0,0,7,7,0,0.0,0.0,0,0,0,0,6,3,0,0,0,FALSE
1.6666666666666698,2,3.55376311447225,4.063650847340259,1,0.471404520791032,5,5.33333333333333,6,0,0,3,3,15,3,0,3,7,20,11,1,0,1,1,1,0,2,12,1,1,0,0,1,0.47008547008547,0.0666666666666667,0,0,0,0,0,0,9,9,0,FALSE
1.16666666666667,2,4.0029100796497294,4.3970148864807,5,0.37267799624996506,7,4.33333333333333,6,0,0,6,6,15,6,0,6,10,33,15,1,0,1,4,4,0,2,9,4,1,0,0,1,0.3803418803418801,0.266666666666667,0,0,0,1,0,0,14,14,0,FALSE
1.0,1,3.49922754713269,3.56704021692658,2,0.0,2,3.0,6,0,0,2,2,15,2,0,2,6,9,5,1,0,1,0,0,0,2,13,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,7,7,0,FALSE
1.33333333333333,2,3.55376311447225,3.72290749432188,2,0.471404520791032,4,4.0,6,0,0,3,3,15,3,0,3,6,16,9,1,0,1,1,1,0,2,12,1,1,0,0,1,0.47008547008547,0.0666666666666667,0,0,0,0,0,0,11,11,0,FALSE
1.0,1,3.49922754713269,3.56704021692658,2,0.0,2,3.0,6,0,0,2,2,15,2,0,2,6,9,5,1,0,1,0,0,0,2,13,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,7,7,0,FALSE
0.0,0,3.6053885422075296,3.42733349389826,9,0.0,0,1.0,0,0,0,9,9,9,9,0,9,2,10,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,4.86990197508527,3.27761343681912,3,0.0,0,1.0,1,1,0,3,3,3,3,0,3,3,126,99,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.50325833477565,3.44726249944121,2,0.0,2,3.0,6,0,0,2,2,15,2,0,2,6,9,5,1,0,1,0,0,0,2,13,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,9,9,0,FALSE
1.0,1,3.26605625828337,3.3777968115986003,3,0.0,3,3.0,6,0,0,3,3,15,3,0,3,6,13,7,1,0,1,1,1,0,2,12,1,1,0,0,1,0.47008547008547,0.0666666666666667,0,0,0,0,0,0,10,10,0,FALSE
4.71428571428571,22,3.9300210612010495,5.8952276236506105,2,7.0854838672212805,33,17.428571428571402,1,1,6,1,7,7,7,6,1,10,125,93,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.69230769230769,5,4.83664289212973,5.63143503675759,7,1.0658774200423902,22,6.923076923076921,4,4,0,13,13,13,13,1,12,11,102,79,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,8,0,8,FALSE
1.0,1,4.7752301734973885,3.724840116126981,7,0.0,7,3.14285714285714,0,0,6,1,7,7,7,1,6,8,104,62,0,1,0,0,0,0,7,0,0,0,4,4,0,0.0,0.0,0,0,0,4,0,0,9,0,9,FALSE
0.0,0,2.5,2.3219280948873595,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,1,4,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.6296296296296298,4,5.50016015602082,5.590958919193691,18,1.05928515896853,44,5.96296296296296,9,9,0,27,27,27,27,0,27,16,178,143,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,5,4,4,14,0,14,FALSE
3.0,3,3.27290559532006,4.35869496956284,0,0.0,3,11.0,0,0,0,1,1,1,1,1,0,3,14,10,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,0,0,4,0,4,FALSE
1.5,2,3.7622673906514894,4.30041711895939,1,0.5,3,7.0,1,1,0,2,2,2,2,2,0,4,19,13,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,0,0,7,0,7,FALSE
2.0,2,3.09696941631743,3.26558332288773,0,0.0,2,7.0,0,0,0,1,1,1,1,0,1,2,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,4,0,4,FALSE
4.0,11,3.88017992267574,6.05495674889669,2,4.123105625617661,16,30.5,10,1,2,2,4,34,4,2,2,3,126,79,2,0,2,0,0,0,4,30,0,2,0,0,1,0.17777777777777806,0.0,0,0,0,12,1,1,158,40,118,TRUE
2.0,3,3.45852501923415,3.93957226198672,1,1.0,4,8.5,4,4,0,2,2,2,2,1,1,1,24,17,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,2,2,2,0,2,FALSE
2.0,4,4.9079119913432505,6.36020867663339,5,1.12815214963553,22,15.6363636363636,19,19,10,1,11,11,11,1,10,18,193,159,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,16,18,3,71,0,71,TRUE
2.0,3,3.76334248827185,4.74998634463587,1,1.0,4,8.0,2,2,0,2,2,2,2,2,0,4,22,15,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,2,2,3,0,3,TRUE
2.0,2,3.4056390622295694,3.65953659850125,0,0.0,2,10.0,0,0,0,1,1,1,1,1,0,3,13,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,3,3.27290559532006,4.20281953111478,0,0.0,3,10.0,0,0,0,1,1,1,1,1,0,3,13,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,0,0,7,0,7,FALSE
3.5,5,4.64851046016507,5.68482546893852,0,1.5,7,20.0,6,6,0,2,2,2,2,2,0,4,50,40,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,4,4,4,13,0,13,FALSE
3.5,5,5.32388163751859,6.01860736786496,0,1.5,7,27.5,8,8,0,2,2,2,2,2,0,4,87,50,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,12,3,3,65,0,65,FALSE
2.4166666666666696,6,5.49041586995823,6.169419341110059,8,1.52525043481026,58,12.125,12,12,0,24,24,24,24,4,20,25,308,262,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,20,0,20,FALSE
5.0,9,3.39214722366453,4.40288673178938,1,4.0,10,22.0,2,2,0,2,2,2,2,1,1,1,49,39,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,2,2,23,0,23,FALSE
1.5,2,3.9831956342477297,3.8292750707107097,1,0.5,3,5.0,3,3,0,2,2,2,2,0,2,2,17,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.5,2,3.96530110462214,3.9371932086075896,1,0.5,3,5.5,2,2,0,2,2,2,2,0,2,4,17,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.0,1,3.57262366389516,3.25,2,0.0,2,3.0,1,1,0,2,2,2,2,0,2,3,11,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
0.0,0,2.0,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,3,3.78181846098125,4.87199153510434,1,1.0,4,10.5,2,2,0,2,2,2,2,0,2,4,27,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,7,0,7,FALSE
1.0,1,3.56544837182083,4.446219775059,2,0.0,2,11.0,2,2,0,2,2,2,2,1,1,2,27,17,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.0,3,3.781147020819121,4.47951239615405,1,1.0,4,8.5,2,2,0,2,2,2,2,0,2,4,23,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,7,0,7,FALSE
1.0,1,3.4632805178108104,3.56704021692658,2,0.0,2,3.5,1,1,0,2,2,2,2,0,2,3,11,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,2,0,2,FALSE
3.25,14,4.18695448963606,5.31787144370981,4,4.14578098794425,26,11.875,1,1,0,8,8,8,8,0,8,5,101,83,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,14,0,14,FALSE
6.76923076923077,12,4.83124992284613,6.53050719597157,0,3.40031324696928,88,36.0769230769231,1,1,9,4,13,13,13,10,3,67,472,309,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,11,1,1,274,0,274,FALSE
1.8,5,5.79805246581247,5.76355033281489,20,1.0295630140987,72,8.175,23,23,0,40,40,40,40,6,34,44,353,280,0,0,0,0,0,0,40,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.5,2,3.81977383502948,3.9689792071523193,2,0.5,6,6.75,4,4,0,4,4,4,4,0,4,2,33,25,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,8,0,8,FALSE
3.4,9,4.32172123104524,5.21288934331866,3,2.72763633939717,34,12.8,6,6,0,10,10,10,10,1,9,8,136,101,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,3,19,0,19,FALSE
1.4,3,3.5071273521802206,4.09962679873284,4,0.8,7,4.8,3,3,0,5,5,5,5,0,5,5,29,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
2.3333333333333304,5,4.4713544870139295,4.786364766190442,5,1.4907119849998602,28,8.33333333333333,7,7,0,12,12,12,12,2,10,6,113,81,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.625,7,4.9413730052363,6.4822985938867985,0,1.7275343701356598,29,21.0,1,1,5,3,8,8,8,6,2,38,179,127,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,10,1,1,105,0,105,FALSE
4.44444444444444,9,4.81446401592301,6.672694133731119,0,2.36225462505214,40,23.5555555555556,1,1,5,4,9,9,9,6,3,40,215,158,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,11,1,1,118,0,118,FALSE
3.84615384615385,8,5.30617258530245,5.7397402198154985,4,2.3808903908526404,50,15.923076923076902,6,6,0,13,13,13,13,2,11,17,263,219,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,3,5,5,59,0,59,FALSE
1.0,1,4.07065611315193,4.695769107494651,2,0.0,2,7.0,2,2,0,2,2,2,2,0,2,4,20,13,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,2,2,4,0,4,FALSE
1.25,2,3.875,5.50962083811201,3,0.43301270189221897,5,11.0,0,0,3,1,4,4,4,2,2,13,46,31,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,15,0,15,TRUE
2.0,4,3.36328692399605,3.81858864606133,2,1.4142135623731005,6,5.66666666666667,3,1,0,3,3,5,3,1,2,6,22,12,1,0,1,0,0,0,3,2,0,1,0,0,1,0.125,0.0,1,1,0,1,1,1,6,0,6,FALSE
2.0,3,2.9182958340544904,4.9843260207165585,1,0.8164965809277259,6,7.66666666666667,0,0,2,1,3,3,3,1,2,6,25,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,5,0,5,FALSE
2.0,3,3.0243974703477,4.71346384665276,1,1.0,4,11.0,0,0,0,2,2,2,2,1,1,6,25,16,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,0,0,3,0,3,FALSE
1.0,2,3.32065883425928,3.38397025513205,1,1.0,2,5.5,2,2,0,2,2,2,2,1,1,4,16,12,0,1,0,1,0,1,2,0,0,0,3,3,0,0.0,0.0,2,0,2,0,2,1,0,0,0,FALSE
2.0,3,5.81089231045876,5.992834950947889,1,0.8164965809277259,6,18.0,16,7,1,2,3,33,3,1,2,4,100,79,2,0,2,0,0,0,3,30,0,2,0,0,1,0.166666666666667,0.0,0,0,0,5,7,2,33,24,9,FALSE
1.0,1,3.4594316186372995,3.5724694587701404,2,0.0,2,3.0,12,0,1,1,2,36,2,1,1,3,9,5,3,0,3,1,1,0,1,34,1,3,0,0,1,0.13452380952381,0.0833333333333333,0,0,0,2,0,0,4,0,4,FALSE
1.2,3,5.870906571562308,6.06553754224564,4,0.9797958971132712,6,11.8,12,3,1,4,5,35,5,3,2,7,111,83,2,1,2,4,0,4,5,30,0,2,2,2,1,0.185185185185185,0.0,0,0,0,10,3,1,58,37,21,FALSE
1.0,1,3.84643934467102,4.39258275559097,4,0.0,4,3.5,13,1,1,3,4,36,4,3,1,4,19,12,3,0,3,3,3,0,1,32,3,3,0,0,1,0.153571428571429,0.25,0,0,0,2,0,0,3,0,3,FALSE
2.54347826086957,8,5.66473143533375,5.5805577749367785,19,1.62462733839421,117,9.06521739130435,6,6,0,46,46,46,46,1,45,51,570,424,0,1,0,21,0,21,46,0,0,0,9,9,0,0.0,0.0,14,0,14,11,2,1,91,0,91,FALSE
3.04651162790698,11,4.8599472160704416,5.9402375168016,10,2.13447328475977,131,11.2558139534884,3,3,0,43,43,43,43,2,41,39,545,390,0,1,0,24,0,24,43,0,0,0,9,9,0,0.0,0.0,11,0,11,10,0,0,44,0,44,FALSE
2.75,4,3.23592635062903,4.426852658796321,1,1.08972473588517,11,9.75,0,0,3,1,4,4,4,1,3,5,41,35,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,5,0,5,FALSE
1.0,1,1.92192809488736,1.52192809488736,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,2,5,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.90909090909091,8,3.5223683589017405,5.05143416970425,6,2.5389527352307204,32,12.1818181818182,2,2,0,11,11,11,11,2,9,7,138,123,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,100,0,100,FALSE
1.0,1,3.94973408794084,4.5855006579912185,10,0.0,10,4.2,4,1,0,10,10,52,10,1,9,7,54,29,1,0,1,1,1,0,9,42,1,1,0,0,1,0.157751937984496,0.0192307692307692,0,0,0,3,0,0,9,4,5,FALSE
2.14285714285714,5,4.3110492527762805,4.774666471324861,6,1.3014905113063302,30,7.0,7,1,0,14,14,57,14,0,14,23,112,82,1,0,1,3,3,0,11,43,3,1,0,0,1,0.507850241545894,0.0526315789473684,3,3,0,5,0,0,63,29,34,FALSE
1.625,5,4.7619620701499805,5.25561702296881,15,0.992156741649222,39,5.5,4,1,0,24,24,60,24,1,23,20,199,129,1,0,1,7,7,0,17,36,7,1,0,0,1,0.449766211394118,0.116666666666667,2,2,0,10,0,0,40,20,20,FALSE
1.14285714285714,2,4.1455555316257,4.55315369657534,12,0.349927106111883,16,3.71428571428571,7,1,1,13,14,58,14,0,14,19,64,36,1,0,1,2,2,0,12,44,2,1,0,0,1,0.501672240802676,0.0344827586206897,1,1,0,5,0,0,23,8,15,FALSE
1.5,2,3.27761343681912,4.51654140665565,1,0.5,3,7.5,0,0,1,1,2,2,2,1,1,3,17,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,5,0,5,FALSE
3.5,6,3.4182958340544904,3.6887416276354505,1,2.5,7,14.5,0,0,1,1,2,2,2,1,1,4,31,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,1.92192809488736,1.52192809488736,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,2,5,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,5.24124479645116,5.21281006949538,45,0.0,0,1.0,0,0,0,45,45,45,45,0,45,59,47,46,1,0,1,0,0,0,45,0,0,1,0,0,1,0.16304347826087,0.0,0,0,0,4,0,0,0,0,0,FALSE
1.0,1,2.19968779473133,2.03815968164595,3,0.0,3,2.0,2,2,0,3,3,3,3,0,3,2,10,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
3.4,8,3.9852281360342494,5.88522090690848,1,2.41660919471891,17,14.8,0,0,4,1,5,5,5,1,4,8,76,63,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,9,0,0,35,0,35,FALSE
1.5,3,4.36611493809512,4.810109833858848,9,0.8660254037844392,18,6.83333333333333,8,5,1,11,12,54,12,2,10,15,99,64,1,0,1,1,1,0,11,42,1,1,0,0,1,0.160529715762274,0.0185185185185185,1,1,0,4,0,0,14,6,8,TRUE
2.1666666666666696,5,4.06431746491608,4.56866247872902,6,1.46249406456535,26,7.66666666666667,8,2,0,12,12,55,12,0,12,18,107,71,1,0,1,3,3,0,9,43,3,1,0,0,1,0.505072463768116,0.0545454545454545,2,2,0,4,0,0,71,27,44,TRUE
2.8,6,4.231270254607581,5.53987160541219,6,2.2271057451320098,28,10.7,5,5,4,6,10,10,10,0,10,13,116,88,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,13,0,13,FALSE
1.2,2,4.2659693826141,4.434820198517151,8,0.4,12,4.1,2,2,2,8,10,10,10,0,10,10,47,35,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,9,0,9,FALSE
1.57142857142857,3,3.04584164088517,4.27452799477769,5,0.903507902905251,11,9.428571428571429,0,0,6,1,7,7,7,1,6,16,68,56,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,5,2.52164063634332,3.05782353251804,1,2.0,6,18.5,0,0,1,1,2,2,2,1,1,4,38,33,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.01960784313725,2,4.71350470994074,5.24263970608475,50,0.138648388467951,52,3.11764705882353,2,2,0,51,51,51,51,0,51,38,209,110,0,1,0,0,0,0,51,0,0,0,1,1,0,0.0,0.0,0,0,0,4,1,1,0,0,0,FALSE
2.28571428571429,8,4.44886098774358,4.7058652564355805,7,1.97948663722157,32,8.428571428571429,4,4,0,14,14,14,14,2,12,10,128,100,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,5,2.52164063634332,4.19823553334031,1,2.0,6,9.0,0,0,1,1,2,2,2,1,1,1,20,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,6,0,6,FALSE
1.16666666666667,2,4.17488586872423,4.73801292290864,10,0.37267799624996506,14,8.08333333333333,6,3,1,11,12,54,12,2,10,11,111,64,1,0,1,1,1,0,11,42,1,1,0,0,1,0.160529715762274,0.0185185185185185,0,0,0,3,0,0,8,2,6,FALSE
1.1923076923076898,2,4.96711141910146,5.12413744448793,21,0.3941134909984461,31,4.07692307692308,11,5,3,23,26,69,26,3,23,35,123,85,1,0,1,3,3,0,23,43,3,1,0,0,1,0.514794685990338,0.0434782608695652,1,1,0,4,0,0,33,7,26,FALSE
4.16666666666667,8,3.66353275480425,5.0553996648082,1,2.11476292340825,25,15.5,4,4,0,6,6,6,6,0,6,2,100,97,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,13,0,13,FALSE
1.38888888888889,3,4.941999049656911,5.04512399380726,13,0.6781419786518721,25,5.111111111111111,5,2,0,18,18,58,18,2,16,14,160,101,1,0,1,3,3,0,15,40,3,1,0,0,1,0.401728036175711,0.0517241379310345,1,1,0,6,1,1,21,13,8,FALSE
1.1,2,4.48346738652004,4.8887041012414505,9,0.3,11,4.0,13,7,0,10,10,55,10,0,10,19,57,36,1,0,1,1,1,0,9,45,1,1,0,0,1,0.490579710144928,0.0181818181818182,1,1,0,4,1,1,18,5,13,FALSE
1.57142857142857,4,5.19358085032244,5.35103441533915,15,0.954758935988735,33,6.142857142857139,4,1,0,21,21,60,21,3,18,17,248,163,1,0,1,4,4,0,17,39,4,1,0,0,1,0.4384151593453921,0.0666666666666667,1,1,0,9,1,1,52,18,34,TRUE
12.1,94,4.3886830477332,4.97274875043792,3,27.3548898736588,121,46.1,6,6,0,10,10,10,10,0,10,8,470,437,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,35,0,35,TRUE
2.23076923076923,5,4.17353785946314,4.69536881110918,3,1.12001690604316,29,7.076923076923079,7,1,0,13,13,56,13,0,13,19,106,75,1,0,1,3,3,0,10,43,3,1,0,0,1,0.506587615283267,0.0535714285714286,2,2,0,5,0,0,63,28,35,FALSE
2.3076923076923097,6,4.42866287783863,5.27555598419176,5,1.53846153846154,30,8.846153846153848,7,1,0,13,13,56,13,0,13,19,129,87,1,0,1,3,3,0,10,43,3,1,0,0,1,0.506587615283267,0.0535714285714286,2,2,0,5,1,1,67,30,37,FALSE
2.28571428571429,5,4.2776915802637205,4.7931538136643,5,1.38505138783324,32,6.928571428571429,8,2,0,14,14,58,14,0,14,27,111,74,1,0,1,2,2,0,12,44,2,1,0,0,1,0.501672240802676,0.0344827586206897,2,2,0,6,0,0,58,21,37,FALSE
1.18181818181818,3,4.022530474793991,3.66057082411668,10,0.5749595745760689,13,3.45454545454545,1,1,0,11,11,11,11,0,11,6,47,27,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,5,0,5,FALSE
1.18181818181818,3,4.022530474793991,3.86155849355155,10,0.5749595745760689,13,3.54545454545455,1,1,0,11,11,11,11,0,11,6,48,27,0,1,0,10,0,10,11,0,0,0,2,2,0,0.0,0.0,2,0,2,1,0,0,5,0,5,FALSE
1.44444444444444,2,3.51108540818043,3.95583517332952,5,0.4969039949999529,13,6.0,0,0,8,1,9,9,9,1,8,12,56,42,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,4.99273765316423,4.934724143713769,43,0.0,0,1.0,0,0,0,43,43,43,43,0,43,34,51,48,1,0,1,0,0,0,43,0,0,2,0,0,2,0.162878787878788,0.0,0,0,0,4,0,0,0,0,0,FALSE
0.0,0,3.38158048830916,3.09306920777189,6,0.0,0,1.0,0,0,0,6,6,6,6,0,6,2,8,7,1,0,1,0,0,0,6,0,0,1,0,0,1,0.14285714285714302,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.25,3,4.813809416596911,4.65229677235925,13,0.559016994374947,20,4.4375,5,2,0,16,16,55,16,2,14,12,140,90,1,0,1,4,4,0,12,39,4,1,0,0,1,0.4348539057841379,0.0727272727272727,1,1,0,4,0,0,25,17,8,FALSE
2.6875,15,4.68093759498081,5.7583435892486,13,4.02676591696115,43,9.25,7,7,4,12,16,16,16,0,16,15,162,117,1,0,1,0,0,0,16,0,0,1,0,0,1,0.156862745098039,0.0,0,0,0,7,0,0,32,0,32,TRUE
1.8,3,3.65563906222957,5.132164109756049,2,0.748331477354788,9,9.0,0,0,0,5,5,5,5,0,5,12,47,42,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,10,0,10,FALSE
1.875,5,3.924424935769161,5.37876718668602,4,1.26861144563653,15,8.25,5,5,1,7,8,8,8,6,2,12,73,61,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,15,0,15,FALSE
1.6666666666666698,3,3.8577968115986,3.9778048159043697,2,0.942809041582063,5,6.33333333333333,4,4,0,3,3,3,3,1,2,4,43,31,1,0,1,1,1,0,2,0,1,1,0,0,1,0.7777777777777779,0.33333333333333304,0,0,0,4,2,2,12,3,9,FALSE
1.0,1,2.96866578191776,2.6226831892554903,6,0.0,6,3.3333333333333304,3,3,0,6,6,6,6,0,6,6,25,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.0,2,3.1699250014423104,3.62200051688315,0,0.0,2,15.0,0,0,0,1,1,1,1,0,1,2,18,13,0,1,0,1,0,1,1,0,0,0,1,1,0,0.0,0.0,0,0,0,3,0,0,4,0,4,FALSE
0.0,0,2.8073549220576,2.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,FALSE
0.0,0,2.75,2.52164063634332,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
2.5,8,4.687535209236152,6.22731133666662,6,2.37697286480094,25,14.5,8,8,1,9,10,10,10,3,7,21,155,119,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,14,2,2,47,0,47,FALSE
